dataset,seed,task,method,seen,known,scope,n_images,n_classes,correct_sample,correct_macro,to_other_sample,to_other_macro,wrong_within_sample,wrong_within_macro
HK,1993,5,CT-ConCM-CB,10,8,current,12,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1993,5,CT-ConCM,10,8,old,771,8,73.02204928664072,60.662776983867126,0.0,0.0,26.977950713359274,39.337223016132874
HK,1993,5,CT-ConCM,10,8,current,12,2,0.0,0.0,100.0,100.0,0.0,0.0
HK,1993,6,CT-ConCM-CB,12,10,old,783,10,0.6385696040868455,0.30303030303030304,99.36143039591315,99.69696969696969,0.0,0.0
HK,1993,6,CT-ConCM-CB,12,10,current,181,2,82.87292817679558,90.3125,0.0,0.0,17.12707182320442,9.6875
HK,1993,6,CT-ConCM,12,10,old,783,10,1.9157088122605364,0.9138443256090315,97.44572158365263,98.77386075063107,0.6385696040868455,0.3122949237598919
HK,1993,6,CT-ConCM,12,10,current,181,2,88.95027624309392,52.38095238095239,0.0,0.0,11.049723756906078,47.61904761904761
HK,1993,7,CT-ConCM-CB,14,12,old,964,12,3.630705394190872,2.166080447330447,91.70124481327801,92.50276222094561,4.668049792531121,5.331157331723933
HK,1993,7,CT-ConCM-CB,14,12,current,93,2,82.79569892473118,84.62121212121212,2.1505376344086025,2.348484848484848,15.053763440860216,13.030303030303031
HK,1993,7,CT-ConCM,14,12,old,964,12,2.0746887966804977,1.0258838383838385,83.81742738589212,90.7200403794961,14.107883817427386,8.254075782120063
HK,1993,7,CT-ConCM,14,12,current,93,2,63.44086021505376,49.166666666666664,1.0752688172043012,0.8333333333333334,35.483870967741936,50.0
HK,1993,8,CT-ConCM-CB,16,14,old,1057,14,0.0,0.0,99.90539262062441,99.95670995670996,0.0946073793755913,0.04329004329004329
HK,1993,8,CT-ConCM-CB,16,14,current,166,2,95.78313253012048,97.86585365853658,0.0,0.0,4.216867469879518,2.1341463414634148
HK,1993,8,CT-ConCM,16,14,old,1057,14,23.36802270577105,11.155906152786061,51.27719962157048,74.23696383465186,25.354777672658468,14.60713001256209
HK,1993,8,CT-ConCM,16,14,current,166,2,98.79518072289156,50.0,0.0,0.0,1.2048192771084338,50.0
HK,1993,9,CT-ConCM-CB,18,16,old,1223,16,0.0,0.0,98.52820932134097,99.10075487925339,1.4717906786590351,0.8992451207466196
HK,1993,9,CT-ConCM-CB,18,16,current,124,2,99.19354838709677,99.59349593495934,0.0,0.0,0.8064516129032258,0.40650406504065045
HK,1993,9,CT-ConCM,18,16,old,1223,16,1.3082583810302535,0.6292221578845782,94.6852003270646,96.1652766984017,4.006541291905151,3.2055011437137204
HK,1993,9,CT-ConCM,18,16,current,124,2,97.58064516129032,49.1869918699187,1.6129032258064515,0.8130081300813009,0.8064516129032258,50.0
HK,1993,10,CT-ConCM-CB,20,18,old,1347,18,1.0393466963622866,0.6210478771454382,97.7728285077951,96.76887969609417,1.1878247958426131,2.610072426760401
HK,1993,10,CT-ConCM-CB,20,18,current,67,2,92.53731343283582,46.96969696969697,0.0,0.0,7.462686567164178,53.03030303030303
